spotify_track_uri,spotify_track_id,spotify_artist_id
spotify:track:4V8CUdbNtU6oGefXyPJZ4X,4V8CUdbNtU6oGefXyPJZ4X,6oMuImdp5ZcFhWP0ESe6mG
spotify:track:4V8CUdbNtU6oGefXyPJZ4X,4V8CUdbNtU6oGefXyPJZ4X,13y7CgLHjMVRMDqxdx0Xdo
spotify:track:4V8GNCtQK7HJz2WChcWfHh,4V8GNCtQK7HJz2WChcWfHh,1Bl6wpkWCQ4KVgnASpvzzA
spotify:track:4V9ynsDPwHtdItksqjuRu0,4V9ynsDPwHtdItksqjuRu0,1URnnhqYAYcrqrcwql10ft
spotify:track:4V9ynsDPwHtdItksqjuRu0,4V9ynsDPwHtdItksqjuRu0,0iEtIxbK0KxaSlF7G42ZOp
spotify:track:4VA2FvJcoNc0STRMhF69tn,4VA2FvJcoNc0STRMhF69tn,5yUtOYdnxxWdcIoZM1dx68
spotify:track:4VBn2zIPU1XgO9OgOq3DtL,4VBn2zIPU1XgO9OgOq3DtL,1t0af5EH36iQVJ06XnLDOt
spotify:track:4VBy7EuWnzOfkhJVBBiqP9,4VBy7EuWnzOfkhJVBBiqP9,6fBF4MULW5yMzyGaon1kUt
spotify:track:4VCexsNDyC2j8ZrY34RwV0,4VCexsNDyC2j8ZrY34RwV0,5qBZETtyzfYnXOobDXbmcD
spotify:track:4VCl4aCzmHnEYsCZg87ruQ,4VCl4aCzmHnEYsCZg87ruQ,6FfjnGXMhxSsJTuGLWBDth
spotify:track:4VCl4aCzmHnEYsCZg87ruQ,4VCl4aCzmHnEYsCZg87ruQ,1TtJ8j22Roc24e2Jx3OcU4
spotify:track:4VDQcaDigQPUUUjQfpmQg8,4VDQcaDigQPUUUjQfpmQg8,2ZfHMUPrxoZNDTBPHmmdhj
spotify:track:4VFGpluBaU1WcquEMzhSz6,4VFGpluBaU1WcquEMzhSz6,0hEurMDQu99nJRq8pTxO14
spotify:track:4VFR5DYVM79QJZMJVj28Nm,4VFR5DYVM79QJZMJVj28Nm,4bzfsZhaLW6VWHLh1sqcrK
spotify:track:4VFWGfHpSajPySz5134fnF,4VFWGfHpSajPySz5134fnF,5274obTQJjzjyycRyJlfml
spotify:track:4VG7GmeoxpXFdv1O77bDv4,4VG7GmeoxpXFdv1O77bDv4,33bzrYoIWLx5uox3y0VtHn
spotify:track:4VI1s2N2lDJlQj39eP9txc,4VI1s2N2lDJlQj39eP9txc,6fBF4MULW5yMzyGaon1kUt
spotify:track:4VI6l9oiaFwvIukiPotTlJ,4VI6l9oiaFwvIukiPotTlJ,51Pn4gGnZuyOMDfIT1Zy3N
spotify:track:4VIM6bcYnJZsrmIOAbWoxF,4VIM6bcYnJZsrmIOAbWoxF,3HVdAiMNjYrQIKlOGxoGh5
spotify:track:4VKZtT9vnw1jbHtPUebY9Y,4VKZtT9vnw1jbHtPUebY9Y,6x8tZ30aFwdl50YjETAppR
spotify:track:4VKZtT9vnw1jbHtPUebY9Y,4VKZtT9vnw1jbHtPUebY9Y,1AqybHsTw984feND8RwcCe
spotify:track:4VLaC0QEV8pSA16NWb31dT,4VLaC0QEV8pSA16NWb31dT,7axA2bNeZsae6t2mgxoSFh
spotify:track:4VLmimgHkzd4Gl5HHYF1GU,4VLmimgHkzd4Gl5HHYF1GU,2c2X6dr1PHctH24BxNOjHi
spotify:track:4VMMmrVvOlb2FEXJEWktNg,4VMMmrVvOlb2FEXJEWktNg,62sC6lUEWRjbFqXpMmOk4G
spotify:track:4VNWVzVj6QnNwasZBjPGdu,4VNWVzVj6QnNwasZBjPGdu,4MXUO7sVCaFgFjoTI5ox5c
spotify:track:4VNYO0LoWttULYnKKkWxSH,4VNYO0LoWttULYnKKkWxSH,1sahk8ZhHF9FB59DMyDi8D
spotify:track:4VP7bipLHUgVEUHYDca7G8,4VP7bipLHUgVEUHYDca7G8,1Yox196W7bzVNZI7RBaPnf
spotify:track:4VPjaoBXhFrNivrTHu4oKI,4VPjaoBXhFrNivrTHu4oKI,2KEWeLDHDztMs2phLYTcRX
spotify:track:4VPpZXXeZHfpzvHNaPjLcF,4VPpZXXeZHfpzvHNaPjLcF,2RP4pPHTXlQpDnO9LvR7Yt
spotify:track:4VQK9d4giauCdAN9C8W6nh,4VQK9d4giauCdAN9C8W6nh,4Ok1Cm5YX5StCQZgH0r2xF
spotify:track:4VSe4PyfYeB7VkYtWYgUTH,4VSe4PyfYeB7VkYtWYgUTH,1496XxkytEk26FUJLfpVZr
spotify:track:4VT7S4y4mEZVUhcvumj8nf,4VT7S4y4mEZVUhcvumj8nf,3UJmyt9ApeZTmOlMvBNGLN
spotify:track:4VTFMmQTehQVHHL758YIyK,4VTFMmQTehQVHHL758YIyK,51lE580QM13Anmb3mK2j1e
spotify:track:4VTUikD91M6Pyipb9tjdSj,4VTUikD91M6Pyipb9tjdSj,3uIgLG971oRM5fe6v8lvQS
spotify:track:4VUpgvJxbriXHrMrsb60HB,4VUpgvJxbriXHrMrsb60HB,6l3HvQ5sa6mXTsMTB19rO5
spotify:track:4VUxfSqWHgBjThwwapl0gX,4VUxfSqWHgBjThwwapl0gX,3W4GTSHxlqXfXjdmSNIbTB
spotify:track:4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,4MCBfE4596Uoi2O4DtmEMz
spotify:track:4VXpADLKAIjUYUxqQ3t6vh,4VXpADLKAIjUYUxqQ3t6vh,5INjqkS1o8h1imAzPqGZBb
spotify:track:4VY1aeKjC2PF6NpBDb5f7d,4VY1aeKjC2PF6NpBDb5f7d,4jLcgJjDGmW0HmvbSf6lEI
spotify:track:4VYMuInMLwThWrextmFJmq,4VYMuInMLwThWrextmFJmq,33szNKNcVX8x0jl8X7hxHL
spotify:track:4VYbDiokszg5vrXmHxoMtC,4VYbDiokszg5vrXmHxoMtC,6olE6TJLqED3rqDCT0FyPh
spotify:track:4Vb5Y6RQztThqqqFre24wL,4Vb5Y6RQztThqqqFre24wL,3JFsVIxOn7STeilPICkkB2
spotify:track:4Vbz53Ir9jGQ0aIsThUVJS,4Vbz53Ir9jGQ0aIsThUVJS,6ur6SxSBdRLBgehOIT2iwX
spotify:track:4Ve4bF97Zj0b9fjcIrzp4I,4Ve4bF97Zj0b9fjcIrzp4I,2ApaG60P4r0yhBoDCGD8YG
spotify:track:4VeXoY8qlkccSvjWlmpepc,4VeXoY8qlkccSvjWlmpepc,1Yox196W7bzVNZI7RBaPnf
spotify:track:4VfixngmGHhClfpfSr6tw9,4VfixngmGHhClfpfSr6tw9,6gZq1Q6bdOxsUPUG1TaFbF
spotify:track:4VhIOXMkbmRhuPoLOCkZty,4VhIOXMkbmRhuPoLOCkZty,15VmPRQCJEZWaZWgHEroj0
spotify:track:4Vhu2waPuU6E1SKdbuuDCV,4Vhu2waPuU6E1SKdbuuDCV,5DiMSJgUwT3jluRsGj4h4o
spotify:track:4Vie7AYSqfGHEP2uBh0ua5,4Vie7AYSqfGHEP2uBh0ua5,4UVlSeEFDPmlkYKaRMRoOz
spotify:track:4VijLEUxHEzbWKYL5u9wuN,4VijLEUxHEzbWKYL5u9wuN,7nwUJBm0HE4ZxD3f5cy5ok
spotify:track:4VjwDVJyR2oXcgYuN3HyiE,4VjwDVJyR2oXcgYuN3HyiE,54SHZF2YS3W87xuJKSvOVf
spotify:track:4VltHgjDal2Dwdrntx6n1L,4VltHgjDal2Dwdrntx6n1L,4TMHGUX5WI7OOm53PqSDAT
spotify:track:4VncwAJ4hoYjTdPh1fsXsQ,4VncwAJ4hoYjTdPh1fsXsQ,6fEO1r9Y9TYL9O4w5kVPmc
spotify:track:4VozJFiWy9oL6YYjS5pEtm,4VozJFiWy9oL6YYjS5pEtm,3QgBKy7myJIAIMe1A1y7uq
spotify:track:4VpGA8V9FhCAwGSxoUCk4p,4VpGA8V9FhCAwGSxoUCk4p,6A7uqgC2N1nUhrCLAytHxN
spotify:track:4VpH45fTwmwECcd8QH0amq,4VpH45fTwmwECcd8QH0amq,54Bjxn26WsjfslQbNVtSCm
spotify:track:4VpkCmCnqgcUcysgHdTbYf,4VpkCmCnqgcUcysgHdTbYf,3eqjTLE0HfPfh78zjh6TqT
spotify:track:4Vq6ESRKx1q5TKwaUd0tPt,4Vq6ESRKx1q5TKwaUd0tPt,5lhaM01nwvsMZpmPY2HVER
spotify:track:4VqPOruhp5EdPBeR92t6lQ,4VqPOruhp5EdPBeR92t6lQ,12Chz98pHFMPJEknJQMWvI
spotify:track:4VqTRBvYg0z8C4nsl4Hupy,4VqTRBvYg0z8C4nsl4Hupy,246dkjvS1zLTtiykXe5h60
spotify:track:4VqTRBvYg0z8C4nsl4Hupy,4VqTRBvYg0z8C4nsl4Hupy,1zNqQNIdeOUZHb8zbZRFMX
spotify:track:4Vqb5hmeuC2GOUGx2LG0Wx,4Vqb5hmeuC2GOUGx2LG0Wx,4TMHGUX5WI7OOm53PqSDAT
spotify:track:4Vr6JfPHAvQ6UXaC3IQwzV,4Vr6JfPHAvQ6UXaC3IQwzV,6jMbh59bAQ66rpHzGt3cr1
spotify:track:4VtUwAg49AM19h8lcfJ2Ug,4VtUwAg49AM19h8lcfJ2Ug,58WFmcqNmejE2IpVIna43o
spotify:track:4VtZJ726DHYGkNOAsw6Ig2,4VtZJ726DHYGkNOAsw6Ig2,4tMZahYVKJdjbC1GHVtNnV
spotify:track:4VuKGQiCzE5BdSdvp6Hjoh,4VuKGQiCzE5BdSdvp6Hjoh,70BYFdaZbEKbeauJ670ysI
spotify:track:4VuaNnDNPBohfiSry1thlw,4VuaNnDNPBohfiSry1thlw,1Xhbl5cKwiRGZTLONtTE8r
spotify:track:4Vv7tatQcfAZcXmMh7ireQ,4Vv7tatQcfAZcXmMh7ireQ,2ye2Wgw4gimLv2eAKyk1NB
spotify:track:4VvHvC7D3dKrLari9pa5hS,4VvHvC7D3dKrLari9pa5hS,4yimrbAH3tCaYHxuwksfY6
spotify:track:4VxBenJrB6VLIfp4eoCajo,4VxBenJrB6VLIfp4eoCajo,5szilpXHcwOqnyKLqGco5j
spotify:track:4VxFo81sYs4VwdpMIMFdnr,4VxFo81sYs4VwdpMIMFdnr,536osqBGKzeozje8BfcGsa
spotify:track:4Vys3xAnEIp9NfGjVhIgMy,4Vys3xAnEIp9NfGjVhIgMy,0f49vykMeD4Nb8ONN6IMVJ
spotify:track:4W0pNj1DbtCq7KcYtt7Zzt,4W0pNj1DbtCq7KcYtt7Zzt,2wPDbhaGXCqROrVmwDdCrK
spotify:track:4W1RTEMCk6LqGhfVO8jsnd,4W1RTEMCk6LqGhfVO8jsnd,5lhaM01nwvsMZpmPY2HVER
spotify:track:4W1VDzvrBBG0lZvC221Qh5,4W1VDzvrBBG0lZvC221Qh5,0GG2cWaonE4JPrjcCCQ1EG
spotify:track:4W1VDzvrBBG0lZvC221Qh5,4W1VDzvrBBG0lZvC221Qh5,3GQboECxDT1xqPPWC30p7v
spotify:track:4W1VDzvrBBG0lZvC221Qh5,4W1VDzvrBBG0lZvC221Qh5,4cUkGQyhLFqKHBtL58HYVp
spotify:track:4W74Ukl9DbND3B1C3lRzVk,4W74Ukl9DbND3B1C3lRzVk,2RqrWplViWHSGLzlhmDcbt
spotify:track:4W9XGjEUVG9junR70FOLii,4W9XGjEUVG9junR70FOLii,4DdkRBBYG6Yk9Ka8tdJ9BW
spotify:track:4WCgIZ1n7I6yRaAQ9GjS07,4WCgIZ1n7I6yRaAQ9GjS07,2JFljHPanIjYy2QqfNYvC0
spotify:track:4WCgIZ1n7I6yRaAQ9GjS07,4WCgIZ1n7I6yRaAQ9GjS07,3ycxRkcZ67ALN3GQJ57Vig
spotify:track:4WCgIZ1n7I6yRaAQ9GjS07,4WCgIZ1n7I6yRaAQ9GjS07,5g5eVr2vAQnd12Q1XCJD7R
spotify:track:4WDsoMO42k21gHBJJajYrI,4WDsoMO42k21gHBJJajYrI,4WXvzOkbuhtXRwBxXRWZKa
spotify:track:4WEAe4DTwXFLxkihCQV6xz,4WEAe4DTwXFLxkihCQV6xz,4TMHGUX5WI7OOm53PqSDAT
spotify:track:4WEAe4DTwXFLxkihCQV6xz,4WEAe4DTwXFLxkihCQV6xz,09uBVu0MVp8f1NO2LI12O9
spotify:track:4WFYHBYhFA6tmCRYKng2MB,4WFYHBYhFA6tmCRYKng2MB,1IQ2e1buppatiN1bxUVkrk
spotify:track:4WFYSp3v5qDjTcN6XoxnWa,4WFYSp3v5qDjTcN6XoxnWa,15VmPRQCJEZWaZWgHEroj0
spotify:track:4WFugs7kyO407IGZtx2Fgt,4WFugs7kyO407IGZtx2Fgt,4MXUO7sVCaFgFjoTI5ox5c
spotify:track:4WGGsrcWiVF7XQTOE3xStS,4WGGsrcWiVF7XQTOE3xStS,6FfjnGXMhxSsJTuGLWBDth
spotify:track:4WIAD59mZw4c4j36fjTvFo,4WIAD59mZw4c4j36fjTvFo,60yfafz0P3gqaUaOUIddae
spotify:track:4WIAD59mZw4c4j36fjTvFo,4WIAD59mZw4c4j36fjTvFo,21mKp7DqtSNHhCAU2ugvUw
spotify:track:4WIAD59mZw4c4j36fjTvFo,4WIAD59mZw4c4j36fjTvFo,2SrWifjYv7b5tR8EzEmn1x
spotify:track:4WKGfdb5aYHv4srH7zuclB,4WKGfdb5aYHv4srH7zuclB,7If8DXZN7mlGdQkLE2FaMo
spotify:track:4WLXNvlT6Z3tbumxjEs3TV,4WLXNvlT6Z3tbumxjEs3TV,0nq64XZMWV1s7XHXIkdH7K
spotify:track:4WLaGeR55YDrb9LiYKCkeI,4WLaGeR55YDrb9LiYKCkeI,57ylwQTnFnIhJh4nu4rxCs
spotify:track:4WMZXysQeBfSWnbBaK7TVz,4WMZXysQeBfSWnbBaK7TVz,4YWj8sohRDjL9deiuRvEEY
spotify:track:4WMa40dSYroGOrSGwfwuEM,4WMa40dSYroGOrSGwfwuEM,1xHQO9GJIW9OXHxGBISYc5
spotify:track:4WMhWJuNn8CassfTqaXXh7,4WMhWJuNn8CassfTqaXXh7,0m5XJwKGYyUjd3VMfcINCQ
spotify:track:4WMuY659P2MKnoW40oGXe8,4WMuY659P2MKnoW40oGXe8,4kI8Ie27vjvonwaB2ePh8T
spotify:track:4WNar2pFDIrxlbxfPIt3RM,4WNar2pFDIrxlbxfPIt3RM,5wbIWUzTPuTxTyG6ouQKqz
spotify:track:4WOP1OvhqxEZT2PvQfjERA,4WOP1OvhqxEZT2PvQfjERA,1htHgbGwgCWJBfGiQwcRqC
spotify:track:4WPJQXtDSpB6fhDYk79cjR,4WPJQXtDSpB6fhDYk79cjR,2dI9IuajQnLR5dLxHjTTqU
spotify:track:4WPJQXtDSpB6fhDYk79cjR,4WPJQXtDSpB6fhDYk79cjR,6qbtuhThjXYnpldXCczlDd
spotify:track:4WPJQXtDSpB6fhDYk79cjR,4WPJQXtDSpB6fhDYk79cjR,4gJMOPjz1OUnD6TysFPUr1
spotify:track:4WPQd7i4u4Tt5QNrt2rNKN,4WPQd7i4u4Tt5QNrt2rNKN,50YmW8f4U5IxTIwYI9mGAe
spotify:track:4WPn9BfSM8i4pCcZtNUPCJ,4WPn9BfSM8i4pCcZtNUPCJ,0PHXRchyECGj96MB2v1xiP
spotify:track:4WPt2xB8WSEwo9GIjDkNmq,4WPt2xB8WSEwo9GIjDkNmq,2ZfHMUPrxoZNDTBPHmmdhj
spotify:track:4WR5cnXTDEmGHM5anT8WOF,4WR5cnXTDEmGHM5anT8WOF,7jxJ25p0pPjk0MStloN6o6
spotify:track:4WRE5rE9QB6bxtjmV2C2CD,4WRE5rE9QB6bxtjmV2C2CD,699X8OLj9lpNg8rqFdQsA7
spotify:track:4WRRCuJYRq7gUKiupxVH9W,4WRRCuJYRq7gUKiupxVH9W,4YLtscXsxbVgi031ovDDdh
spotify:track:4WTBFVYpbupeihjkQY1N43,4WTBFVYpbupeihjkQY1N43,4tvKz56Tr39bkhcQUTO0Xr
spotify:track:4WTBXIwMxO9LMpGqmOR1B1,4WTBXIwMxO9LMpGqmOR1B1,1Cexar57ALO1nZIiKoIUuo
spotify:track:4WTmtPRtIpjzgwBbQsMYyo,4WTmtPRtIpjzgwBbQsMYyo,4O71i7ke5iIBX6RNSFoZbS
spotify:track:4WWW4QcPU1yZoTSEZE2mRI,4WWW4QcPU1yZoTSEZE2mRI,5NU7mpGqMvlZpq63RajHOH
spotify:track:4WXxrnYTZuROIvKvAibg9B,4WXxrnYTZuROIvKvAibg9B,2ZfHMUPrxoZNDTBPHmmdhj
spotify:track:4WYKepkEWOCO5Bm1Sulpaj,4WYKepkEWOCO5Bm1Sulpaj,7wqP36o9lqWteOCxBnXlwx
spotify:track:4WYPYB8KMzxyW85TQxR44X,4WYPYB8KMzxyW85TQxR44X,0huGjMyP507tBCARyzSkrv
spotify:track:4WZpXE02SJ3e2KrlfEGBmF,4WZpXE02SJ3e2KrlfEGBmF,5A4ebXQf38xWIq0xSWLhsS
spotify:track:4WbGUCqRdjd8Dsy7jL0DCc,4WbGUCqRdjd8Dsy7jL0DCc,7kHzfxMLtVHHb523s43rY1
spotify:track:4WboMEbkmTcMR8DHVJhYzQ,4WboMEbkmTcMR8DHVJhYzQ,1a6oIpEh4DGgaqgWg5xwd3
spotify:track:4WcFUZMb0wiUZBePgnpgDa,4WcFUZMb0wiUZBePgnpgDa,4FZ3j1oH43e7cukCALsCwf
spotify:track:4WdLREWxFjNEGDImxomQ8r,4WdLREWxFjNEGDImxomQ8r,0SbGI4sb8dAKFZnK7RFyhz
spotify:track:4Wdo1k0BjrrNsx2BQIGacs,4Wdo1k0BjrrNsx2BQIGacs,05fG473iIaoy82BF1aGhL8
spotify:track:4Wfs1aTycI1HsD8YWFiFYh,4Wfs1aTycI1HsD8YWFiFYh,3u1ulLq00Y3bfmq9FfjsPu
spotify:track:4WfwOaYKKcnVVm0mezYhwO,4WfwOaYKKcnVVm0mezYhwO,1OKOTYGoCE2buxTYMegJp7
spotify:track:4Wfxp1MHZNRtxL23dRzVCP,4Wfxp1MHZNRtxL23dRzVCP,1SHuvdDGVHSHLEqm0Kor0m
spotify:track:4WgCGtyyJbkXl2jlIHkLLl,4WgCGtyyJbkXl2jlIHkLLl,4NJhFmfw43RLBLjQvxDuRS
spotify:track:4WgCGtyyJbkXl2jlIHkLLl,4WgCGtyyJbkXl2jlIHkLLl,606pshIhidPHebEaDWSXDe
spotify:track:4WgCGtyyJbkXl2jlIHkLLl,4WgCGtyyJbkXl2jlIHkLLl,0jJszR81GjA87jeRq0Jgwz
spotify:track:4WizRBcWh5nbncWSsCrimd,4WizRBcWh5nbncWSsCrimd,4yimrbAH3tCaYHxuwksfY6
spotify:track:4WjTbrxOPvSwQlajlE4aXH,4WjTbrxOPvSwQlajlE4aXH,1cZQSpDsxgKIX2yW5OR9Ot
spotify:track:4Wl87d9hLJ9agbArJLmM1V,4Wl87d9hLJ9agbArJLmM1V,51lE580QM13Anmb3mK2j1e
spotify:track:4WlbOAiSiH90nogMFbEy8v,4WlbOAiSiH90nogMFbEy8v,7Iy3W9Pe1ivZzIM3jZvW59
spotify:track:4WmcBHCMydSBMNr34yRI6W,4WmcBHCMydSBMNr34yRI6W,3TVXtAsR1Inumwj472S9r4
spotify:track:4WmcBHCMydSBMNr34yRI6W,4WmcBHCMydSBMNr34yRI6W,35sCXuy5gN6Or69rZ9vqBs
spotify:track:4WqfjyqCX7KWRmVprCjPsE,4WqfjyqCX7KWRmVprCjPsE,1MhtYlJvUqfd2EgHSQTGK4
spotify:track:4WrBGc23uUSqa4vf1RLJwt,4WrBGc23uUSqa4vf1RLJwt,34UhPkLbtFKRq3nmfFgejG
spotify:track:4WslClD4RpPdMG05W5tIq2,4WslClD4RpPdMG05W5tIq2,4I1DvdLsieFgvgYbr8NRfh
spotify:track:4Wt0oSeCIfNSuzXXgi4eXC,4Wt0oSeCIfNSuzXXgi4eXC,6FQqZYVfTNQ1pCqfkwVFEa
spotify:track:4Wt7ZGzelNDUZCCZxgLsuK,4Wt7ZGzelNDUZCCZxgLsuK,6O5k8LLRfDK8v9jj1GazAQ
spotify:track:4Wt7ZGzelNDUZCCZxgLsuK,4Wt7ZGzelNDUZCCZxgLsuK,2h5syT5XdsQgKLq8Yn1klO
spotify:track:4WuOWVnAqvEQxgSRrspBgt,4WuOWVnAqvEQxgSRrspBgt,0iEtIxbK0KxaSlF7G42ZOp
spotify:track:4WuOWVnAqvEQxgSRrspBgt,4WuOWVnAqvEQxgSRrspBgt,0Y5tJX1MQlPlqiwlOH1tJY
spotify:track:4WuOWVnAqvEQxgSRrspBgt,4WuOWVnAqvEQxgSRrspBgt,1URnnhqYAYcrqrcwql10ft
spotify:track:4WuivQpc2oE40XqsdPYpDV,4WuivQpc2oE40XqsdPYpDV,0ONHkAv9pCAFxb0zJwDNTy
spotify:track:4WuivQpc2oE40XqsdPYpDV,4WuivQpc2oE40XqsdPYpDV,5K4W6rqBFWDnAN6FQUkS6x
spotify:track:4WuivQpc2oE40XqsdPYpDV,4WuivQpc2oE40XqsdPYpDV,4yBK75WVCQXej1p04GWqxH
spotify:track:4WvfcU7QCkI49HjUQckTqA,4WvfcU7QCkI49HjUQckTqA,6dgwEwnK0YtDfS9XhRwBTG
spotify:track:4Wvnm0J3Zz9cmMdEMMghGA,4Wvnm0J3Zz9cmMdEMMghGA,2yEwvVSSSUkcLeSTNyHKh8
spotify:track:4Wvuhx25d2KQkkmT4kgFHs,4Wvuhx25d2KQkkmT4kgFHs,4htjQW3lgIwL6fEJlTOez4
spotify:track:4Ww5D4GmeRhwrllvnNK3AW,4Ww5D4GmeRhwrllvnNK3AW,7If8DXZN7mlGdQkLE2FaMo
spotify:track:4WwGICw9Tja6BPm2KORpzv,4WwGICw9Tja6BPm2KORpzv,4TMHGUX5WI7OOm53PqSDAT
spotify:track:4WwYWt8Tyi9skHG8eK2GKi,4WwYWt8Tyi9skHG8eK2GKi,4jLcgJjDGmW0HmvbSf6lEI
spotify:track:4WwqoQbsPAxES6OapYDEw6,4WwqoQbsPAxES6OapYDEw6,0aQ8Ow9YAkGxr5bbehjkcS
spotify:track:4WxLSpG67t3V5BSNl5G7mK,4WxLSpG67t3V5BSNl5G7mK,6A7uqgC2N1nUhrCLAytHxN
spotify:track:4Wxzyu50hN73hN4Kmg2xVY,4Wxzyu50hN73hN4Kmg2xVY,78OKNrjc3BvniYTqvpOp6P
spotify:track:4WyKUZdpgCwUdX9RhNi1V2,4WyKUZdpgCwUdX9RhNi1V2,0X380XXQSNBYuleKzav5UO
spotify:track:4WyVRn3L2uXnSUkY762gqN,4WyVRn3L2uXnSUkY762gqN,2ZvrvbQNrHKwjT7qfGFFUW
spotify:track:4Wz1DqHj1b1RQIgMlbcGnQ,4Wz1DqHj1b1RQIgMlbcGnQ,1O9rhv6tMHchfb6Qx2yd6O
spotify:track:4WzObd3g2zPkZirnIeFggc,4WzObd3g2zPkZirnIeFggc,6f7UIM59MQy6y0bJmQcRNe
spotify:track:4X0P4EdiA3HBqqKFnlV5n7,4X0P4EdiA3HBqqKFnlV5n7,6xdRb2GypJ7DqnWAI2mHGn
spotify:track:4X0x0waRvRmFC9pc3DdQq4,4X0x0waRvRmFC9pc3DdQq4,0kO2SRhHlmMIeyJHfHy3c9
spotify:track:4X22xHPmw7rWG2S49nkQV8,4X22xHPmw7rWG2S49nkQV8,2zgG1GPDvjaBgxeQaVXI14
spotify:track:4X42gJbIkpeTbcaSpSLGgn,4X42gJbIkpeTbcaSpSLGgn,4TMHGUX5WI7OOm53PqSDAT
spotify:track:4X5RBjh1xOjMxwnTa2lbal,4X5RBjh1xOjMxwnTa2lbal,7N3JfLDzzjXdPbsyco7X0l
spotify:track:4X5f3vT8MRuXF68pfjNte5,4X5f3vT8MRuXF68pfjNte5,13ubrt8QOOCPljQ2FL1Kca
spotify:track:4X5f3vT8MRuXF68pfjNte5,4X5f3vT8MRuXF68pfjNte5,3TVXtAsR1Inumwj472S9r4
spotify:track:4X5f3vT8MRuXF68pfjNte5,4X5f3vT8MRuXF68pfjNte5,17lzZA2AlOHwCwFALHttmp
spotify:track:4X5f3vT8MRuXF68pfjNte5,4X5f3vT8MRuXF68pfjNte5,2YZyLoL8N0Wb9xBt1NhZWg
spotify:track:4X5g2t99BTuLQIRdjGw1Fn,4X5g2t99BTuLQIRdjGw1Fn,1Dvfqq39HxvCJ3GvfeIFuT
spotify:track:4X7FaTervP5JZIVttwal6U,4X7FaTervP5JZIVttwal6U,1fZpYWNWdL5Z3wrDtISFUH
spotify:track:4X7KicjPVkPyPkyI8ZV1OY,4X7KicjPVkPyPkyI8ZV1OY,13Qw23XBRFmgTsU6hI8uVK
spotify:track:4X8VB7lmL7o4QiypDYmqaA,4X8VB7lmL7o4QiypDYmqaA,0nq64XZMWV1s7XHXIkdH7K
spotify:track:4XAQQ0nxpp9lRATLocEggR,4XAQQ0nxpp9lRATLocEggR,3TmaQHOfq1olDKHtE38zYT
spotify:track:4XB1mxK8xgZNaFMIwQ20bf,4XB1mxK8xgZNaFMIwQ20bf,1AqybHsTw984feND8RwcCe
spotify:track:4XB1mxK8xgZNaFMIwQ20bf,4XB1mxK8xgZNaFMIwQ20bf,0LEj1sXXlnecWupi8NAnaX
spotify:track:4XBYpFvcxrUh4yDoqRU7Lg,4XBYpFvcxrUh4yDoqRU7Lg,5Q8NEHGX70m1kkojbtm8wa
spotify:track:4XCEz9zXCIwD121UKX7RiJ,4XCEz9zXCIwD121UKX7RiJ,2TI7qyDE0QfyOlnbtfDo7L
spotify:track:4XCjDvx6kFgESUyrJJFkfO,4XCjDvx6kFgESUyrJJFkfO,5gbwngeG3dwS4ARmtgud9C
spotify:track:4XD0oJZEmjpwLNpHPMRXRk,4XD0oJZEmjpwLNpHPMRXRk,4TMHGUX5WI7OOm53PqSDAT
spotify:track:4XDpeWqPADoWRKcUY3dC84,4XDpeWqPADoWRKcUY3dC84,4V8LLVI7PbaPR0K2TGSxFF
spotify:track:4XGet6CWBb9QoZSHGGT0NM,4XGet6CWBb9QoZSHGGT0NM,2Sqr0DXoaYABbjBo9HaMkM
spotify:track:4XI5GjQ6zcJXsDnuyOGGEa,4XI5GjQ6zcJXsDnuyOGGEa,4phGZZrJZRo4ElhRtViYdl
spotify:track:4XIOwKFw6ps8YnM3Its0bY,4XIOwKFw6ps8YnM3Its0bY,57ylwQTnFnIhJh4nu4rxCs
spotify:track:4XJR3iV94jZ82VSRwQOV8j,4XJR3iV94jZ82VSRwQOV8j,5gcuakqbbCNnx9fBZWCFfW
spotify:track:4XJStZO25PjwMq8hlEOaDK,4XJStZO25PjwMq8hlEOaDK,7kHzfxMLtVHHb523s43rY1
spotify:track:4XJfCdGzmNyBHRCzBWKu4P,4XJfCdGzmNyBHRCzBWKu4P,1WvvwcQx0tj6NdDhZZ2zZz
spotify:track:4XJsGyTj4MeuFgFrcifq7J,4XJsGyTj4MeuFgFrcifq7J,65c0gzsw9JsPUxm09QPjQj
spotify:track:4XLuhQQxYI8jHg0EF1fZE7,4XLuhQQxYI8jHg0EF1fZE7,4kI8Ie27vjvonwaB2ePh8T
spotify:track:4XMz3MpRJ6X9NUYjYiPNI5,4XMz3MpRJ6X9NUYjYiPNI5,2ZfHMUPrxoZNDTBPHmmdhj
spotify:track:4XPDV2OsGVcjNQyZLb3bik,4XPDV2OsGVcjNQyZLb3bik,3tq17VMW2Mm5GVBsJY177M
spotify:track:4XPrEwXIu8UhlggytlSqPr,4XPrEwXIu8UhlggytlSqPr,0GDGKpJFhVpcjIGF8N6Ewt
spotify:track:4XQ5QrbkIlInqm9cUqFida,4XQ5QrbkIlInqm9cUqFida,57ylwQTnFnIhJh4nu4rxCs
spotify:track:4XRQgH9uA2hNcphAjSoPUs,4XRQgH9uA2hNcphAjSoPUs,6g4kxAF2OVE5eZh2aMMNjJ
