artist_name,spotify_artist_id,artist_popularity,followers,main_genre,genres
Angela McCluskey,5AlIxbb8HarTSm2tdA5F0x,48,14578.0,scottish singer-songwriter,scottish singer-songwriter
Truth,0ZDCCJSvjcdJZH9hOl1uYc,34,42503.0,classic dubstep,"classic dubstep, deep dubstep, glitch hop, minimal dubstep, nz dnb, nz electronic"
AlunaGeorge,2VAnyOxzJuSAj7XIuEOT38,60,438020.0,electropop,"electropop, uk dance"
Philip Glass Ensemble,3d8ZNJ7en7Rf9cnI9U8gbp,34,31781.0,modern performance,modern performance
POWERS,0PGB0xsAyDqHHlvNQcgq5S,43,50694.0,indie poptimism,"indie poptimism, la pop"
Killa P,0yZqTQF0ULKX2gFE6fBHXZ,37,10609.0,grime,"grime, old school bassline"
Green Lion Crew,7iA6sxOMDOu5MnyfmKQv6m,42,8621.0,modern reggae,modern reggae
Coki,4WvwRJA3YhUn5J2caHXoAG,31,16658.0,classic dubstep,classic dubstep
MNEK,7uMh23xWiuR7zsNkuNcm2G,68,281601.0,house,"house, pop dance, uk contemporary r&b, uk dance, uk pop"
Riya,5XPW5vMGMW4tA1Z3qosShb,35,7357.0,liquid funk,"liquid funk, uk dnb"
Da$H,6xFrZbce9KH5APjBe4QVNa,43,34355.0,new jersey rap,"new jersey rap, underground hip hop"
BANNERS,4qWnlmXWuGv2TtuxtIWlJX,64,621389.0,indie poptimism,indie poptimism
John Newman,34v5MVKeQnIo0CWYMbbrPf,68,722400.0,dance pop,dance pop
Spragga Benz,2RUW6D53228zMHAXjaQI8f,40,102536.0,dancehall,"dancehall, old school dancehall"
Toddla T,3l1C23aRp4lfkBK3lLAp2m,44,19668.0,uk dancehall,"uk dancehall, uk funky"
Bassboy,4wwHbT1V6hoLyOvS4gZVyy,35,22686.0,bass house,"bass house, bassline, birmingham grime, old school bassline"
Scrufizzer,3JmGsgVoGUN1Ro1jLfi7k1,48,22706.0,grime,grime
Alyson Stoner,5ZuWrQzWBgJXbAfcLx2WTL,43,124848.0,post-teen pop,"post-teen pop, viral pop"
Ghostemane,3uL4UpqShC4p2x1dJutoRW,70,3282403.0,cloud rap,"cloud rap, dark trap, florida rap"
Sidewalks and Skeletons,48nHO1cuTbpx4ELhChsxX1,57,227823.0,wave,"wave, witch house"
Nappy Nina,021A20H2EVS9igRiNhozcx,26,6974.0,experimental hip hop,experimental hip hop
Grooveline Horns,5KhWcpf9kE1qqoT9e8S743,14,202.0,brass band,brass band
Reggie Watkins,14Ou42tZvSnt2LaFXiMp3z,8,192.0,jazz brass,jazz brass
Emma Boster,6r09lZ8Wsiyz9Vd9oo0Z1Z,30,271.0,wrestling,wrestling
The Alchemist,0eVyjRhzZKke2KFYTcDkeu,71,540211.0,alternative hip hop,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
Abyusif,4o6vIkdmHiEXZOesrJj3KO,50,1405000.0,egyptian hip hop,"egyptian hip hop, egyptian pop, egyptian trap"
Rob Thomas,3aBkeBhwadnWMWoVJ2CxJC,60,899466.0,neo mellow,"neo mellow, pop rock, post-grunge"
Leonard Bernstein,2LmyJyCF5V1eQyvHgJNbTn,59,199910.0,american modern classical,"american modern classical, classical, classical performance, early modern classical, orchestral performance"
New York Philharmonic,3gacryguGmpmCvgPGt2CBI,56,102994.0,american orchestra,"american orchestra, classical, orchestra"
London Symphony Orchestra,5yxyJsFanEAuwSM5kOuZKc,72,287226.0,british orchestra,"british orchestra, classical, orchestra"
Kenny G,6I3M904Y9IwgDjrQ9pANiB,63,1036149.0,smooth jazz,"smooth jazz, smooth saxophone"
XRS,5ygGHl3fcjSnPYYJE9x1P0,34,1286.0,brazilian dnb,"brazilian dnb, sambass"
ST Files,3ovV3uOHZzKoAzcdNSsP2p,25,1272.0,minimal dnb,minimal dnb
Young M.A,7LvoDJUNGnOrPdGRzVtOJ9,58,1417918.0,alternative r&b,"alternative r&b, lgbtq+ hip hop, nyc rap, rap, trap"
Sviatoslav Richter,4hBgCK8FyJ5bV36ZZLB56X,41,69143.0,classical,"classical, classical performance, classical piano, russian classical piano"
Virgen Maria,7nQPn0exIxAqszNNPBNEL0,28,15133.0,neoperreo,neoperreo
Adrian Belew,67ACRXvvMXGf3zGJMefM63,26,48644.0,art rock,"art rock, jazz fusion, progressive rock, zolo"
Rowan Atkinson,5U4QDnlOlmZx9MHV45EoDE,53,6663.0,british comedy,british comedy
Laura Williams,6wIj7GdxBjFtw6ySpzazwo,53,2998.0,movie tunes,movie tunes
Don Julin,7fqbIY3YTlJvcXw1jmWb14,36,1394.0,mandolin,mandolin
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,68,3052768.0,permanent wave,"permanent wave, rock"
Jack Beats,5dUIQXIt7WeBKpETFZyTFW,29,34094.0,bass house,"bass house, fidget house"
Sinden,2ocxN5hH10NHQ8vNR7VkSi,21,5249.0,bass house,"bass house, fidget house"
Flowdan,07CimrZi5vs9iEao47TNQ4,66,65282.0,grime,grime
ESCPE,0BmnB01PeIJC2Dqgnr5A1L,33,4625.0,downtempo bass,downtempo bass
Jay Som,1wmiQ6ytATiGnJs6uFluKO,46,125443.0,art pop,"art pop, bay area indie, bubblegrunge, indie pop, oakland indie, small room"
Tom Morello,74NBPbyyftqJ4SpDZ4c1Ed,63,161225.0,modern alternative rock,modern alternative rock
Dreems,44FTWnJrViX2635JUNa3uu,16,3372.0,float house,float house
Whoopi Goldberg,1ZsoHNxHMKTgliJcxSRlb5,42,4375.0,movie tunes,movie tunes
Cheech Marin,68TP2Pr8i7dvyFHU0p748r,42,2662.0,movie tunes,movie tunes
Jim Cummings,3OIPwMAZipDCLQwHmxS5EG,51,15577.0,movie tunes,movie tunes
Gibbz,6mcEXkX1gFc4kttIF6JKb5,34,14664.0,indie poptimism,indie poptimism
Mark Morrison,6V3F8MZrOKdT9fU686ybE9,62,88516.0,british soul,british soul
Ayla Nereo,4gJMOPjz1OUnD6TysFPUr1,51,75351.0,folktronica,"folktronica, high vibe, shamanic"
Mr. Lif,6qbtuhThjXYnpldXCczlDd,37,45830.0,abstract hip hop,"abstract hip hop, alternative hip hop, boston hip hop, conscious hip hop, east coast hip hop"
T-Shyne,14qypx78D3Jd1mm7c2BqQb,40,11444.0,atl trap,atl trap
Boosie Badazz,6z7xFFHxYkE9t8bwIF0Bvg,63,2337090.0,baton rouge rap,"baton rouge rap, dirty south rap, memphis hip hop, southern hip hop, trap"
Rexx Life Raj,5rDXcEIODl8TgGTgrntnjX,51,153287.0,cali rap,"cali rap, canadian hip hop"
Jarboe,5cCzokwZSw5IRKcm7LpRbH,20,17280.0,ambient industrial,"ambient industrial, dark jazz, experimental, experimental rock, industrial, laboratorio, neofolk"
LUZCID,6Ny7ldBgUotuALx5hSFi4e,30,32271.0,experimental bass,experimental bass
Ed Wynne,5kRdNhYFLVTIvtRbfJFOT1,20,2601.0,deep space rock,deep space rock
TisaKorean,6lEhBhAv6HOopjXssi09cq,52,95809.0,houston rap,"houston rap, viral rap"
Purple Disco Machine,2WBJQGf1bT1kxuoqziH5g4,73,582722.0,deep house,"deep house, house"
Jem Cooke,0AkL5tzM3UsDlWak9E0OwH,55,12350.0,neo-singer-songwriter,neo-singer-songwriter
GDP,03lSoyOrDIk1lqFzmyl2eB,20,7711.0,new jersey hardcore,"new jersey hardcore, new jersey rap"
Raito,5RXdPHNmsB6OQn8rUyRQtl,29,9844.0,french techno,french techno
Charlie Clouser,1ZVa9Tz7T3lR30I6r7mhhf,45,17552.0,soundtrack,soundtrack
Ben Westbeech,0qP3Irw4a8UFvXv6KQf3XM,40,14280.0,british soul,british soul
Powers Pleasant,0fYw4bch7qTxBZLS3rSVMj,49,66969.0,underground hip hop,underground hip hop
Zack De La Rocha,1jKpNUjiz4KXgaAZD5FI9S,43,76402.0,industrial hip hop,"industrial hip hop, political hip hop"
Lauren Jauregui,3J0BpFVUc9LeOIVeN5uNhU,52,1291123.0,r&b,r&b
The Haden Triplets,1TC6x7p5Ey9cyuCxhUxMTN,17,2091.0,western americana,western americana
Vika Jigulina,34dZRjYum6vVBGslgYaBtB,61,13637.0,moldovan pop,moldovan pop
DJ Tennis,6vJvFV1A2CpT8s5B1oUN6t,45,37391.0,deep disco house,"deep disco house, italian electronica, melodic techno, microhouse"
Joseph Ashworth,7CpmbhzkL9uT1D9nhckTxB,44,8119.0,melodic techno,melodic techno
Kyla,77DAFfvm3O9zT5dIoG0eIO,69,15769.0,uk funky,uk funky
SampliFire,57gGqESEggWfCpE3KOzdVa,39,66526.0,brostep,"brostep, deathstep, dubstep, gaming dubstep"
daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,52,34349.0,anime score,"anime score, japanese vgm"
Jadakiss,5pnbUBPifNnlusY8kTBivi,63,1157871.0,battle rap,"battle rap, east coast hip hop, trap"
Teebee,7Cl1dU4G44kfQAg0f69J9v,33,18609.0,darkstep,"darkstep, drum and bass, jungle, neurofunk"
Axwell,1xNmvlEiICkRlRGqlNFZ43,62,1587995.0,dutch house,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house"
Randy Brecker,3Rsba5XTDhxUyjK4sn1wBj,30,16436.0,contemporary post-bop,"contemporary post-bop, jazz trumpet"
Dennis Chambers,5tdGXBxRVers4lWxUqRMzn,33,39982.0,jazz fusion,jazz fusion
Joey DeFrancesco,2hpwTpq2QENZv7EAvniKDR,27,20248.0,jazz organ,"jazz organ, soul jazz"
PHresher,0FTrIsp2Mg7Bkf8eXQrISa,35,38357.0,nyc rap,nyc rap
MOTi,1vo8zHmO1KzkuU9Xxh6J7W,61,260724.0,dutch house,"dutch house, edm, electro house, melbourne bounce, pop dance, progressive electro house, progressive house"
Mala Rodríguez,3Ces1OJeGOVGcUB0wPaPXJ,54,549190.0,latin hip hop,"latin hip hop, rap latina"
Susto,7foyQbi7GKriLiv1GPVEwt,48,43538.0,deep new americana,"deep new americana, south carolina indie"
Doom Flamingo,0b94jN9hNa6rBGfzOcZAMr,36,10767.0,jamtronica,jamtronica
EST Gee,4FlG0V0jhLO4qGpayFOphj,66,472665.0,kentucky hip hop,"kentucky hip hop, memphis hip hop, southern hip hop"
Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,70,1098567.0,contemporary country,"contemporary country, country"
EVAN GIIA,0D6BtvIkN3P9GHTa8KR24t,52,34761.0,nyc pop,nyc pop
Obongjayar,6l7R1jntPahGxwJt7Tky8h,64,79258.0,experimental r&b,experimental r&b
salem ilese,3QJUFtGBGL05vo0kCJZsmT,62,333654.0,alt z,"alt z, modern indie pop"
Harry Fraud,37ASGd4rWpHjuVonnYAN6S,55,42577.0,boom bap,"boom bap, instrumental hip hop"
Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,62,1970140.0,dance pop,"dance pop, neo soul, pop rap, r&b, urban contemporary"
JADED,6tCJN1fQNdFCEaOa8Da9Wf,53,35517.0,uk dance,uk dance
AR/CO,7mGI9Sd66FqHjIkwzkgbG7,59,9189.0,pop dance,pop dance
Boogie Belgique,4TIrC99WSg0tOtBCGDjMRY,45,77207.0,electro swing,"electro swing, nu jazz"
Anna of the North,1mSJCvDX0W7Dn7S9C6vmvI,56,212237.0,vapor pop,vapor pop
Amy Millan,3lj7jldByrrpUgW5Je8o1p,36,5876.0,toronto indie,toronto indie
Starrah,6DpWtzfwV8fcwP6fXckDVu,46,22218.0,hyperpop francais,hyperpop francais
Pell,2O2dI9lY9PnWtAa4OlrgMi,46,95382.0,indie pop rap,"indie pop rap, underground hip hop"
Double You,2x0mCNdW4P27f3WE0iuQTV,48,65061.0,eurodance,eurodance
Less Than Jake,20oQv3LStCKCjI9oQ0JNha,52,364453.0,modern ska punk,"modern ska punk, pop punk, punk, ska, ska punk, skate punk"
Fenix TX,074c96SFGJ7WfW7ykczDHr,43,62628.0,skate punk,"skate punk, texas pop punk, texas punk"
CyHi,18HVMQsV3tINaTyzT5UIjH,48,219694.0,atl hip hop,atl hip hop
Leonel García,3t7UqWteBBmHXkcVhMSyay,60,761425.0,latin pop,"latin pop, mexican pop"
Shawn Wasabi,1DLKitfb8fshL0DtCecRpY,48,191858.0,social media pop,social media pop
2forwOyNE,1TQKggQGVxtU2n5xDTTti5,39,2815.0,kentucky hip hop,kentucky hip hop
Vassar Clements,3kRUvBTtkaTGxDczyLC4fU,22,7073.0,bluegrass,"bluegrass, bluegrass fiddle, jazz violin, progressive bluegrass"
Jerry Douglas,4YgACLaoEjPl4kVZ5WmBN9,49,49775.0,bluegrass,"bluegrass, instrumental bluegrass, jig and reel, progressive bluegrass"
Young Scooter,4cmA2QDPdzh8W2ytpyUGes,52,572398.0,atl trap,"atl trap, drill, southern hip hop, trap"
Robert Glasper,5cM1PvItlR21WUyBnsdMcn,58,420695.0,contemporary jazz,"contemporary jazz, indie soul, jazz, modern jazz piano, neo r&b, neo soul"
9th Wonder,4s8ZGMVf3OiPktSP4ulpqU,54,200943.0,alternative hip hop,"alternative hip hop, hip hop, instrumental hip hop, north carolina hip hop"
Quinn XCII,3ApUX1o6oSz321MMECyIYd,64,772625.0,indie pop rap,indie pop rap
Briana Marela,35iTyTjBjpcGsXWRui2ZvX,22,4230.0,oakland indie,oakland indie
The Rigs,4QrBV4OBjd798x3Aov1Yjy,37,35864.0,la pop,"la pop, rebel blues"
OG Ron C,2LQF8AgyQUgLfquM92Rx8N,54,47495.0,chopped and screwed,"chopped and screwed, houston rap"
DJ Candlestick,0Ld26D4Ya5Od7ZZpLanfQJ,46,7851.0,chopped and screwed,chopped and screwed
Isheeta Chakrvarty,44hBrSWimAgWD5iqB16XId,20,549.0,indian folk,indian folk
Noisecontrollers,6qJ61DomA73g7jQEKESw9Z,47,151260.0,classic hardstyle,"classic hardstyle, euphoric hardstyle, rawstyle"
Protohype,7KG6QgP9Xb87ybAr9C24qw,29,33237.0,brostep,"brostep, dubstep, filthstep"
Stresmatic,1ZaicRL707OxFeVMxQXczh,29,917.0,west coast trap,west coast trap
Baba Stiltz,1xaQSClXcsc1JvxZ2qnwBF,33,22014.0,float house,"float house, skweee, swedish electronic"
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,77,1357492.0,alternative pop rock,"alternative pop rock, pov: indie"
Lang Lang,1YZhNFBxkEB5UKTgMDvot4,62,251923.0,chinese classical performance,"chinese classical performance, chinese classical piano, classical performance, classical piano"
Lacey Sturm,09LCTrVGnMsGbxexUFJoap,46,124559.0,hel,"hel, pixie"
Esmé Patterson,1PoFNQQDFXvOYm6Dx8coAa,30,26810.0,new americana,new americana
CeeLo Green,5nLYd9ST4Cnwy6NHaCxbj8,65,593525.0,atl hip hop,atl hip hop
Laura Stevenson,1lVadNivMiSkc2N6irhWdg,32,32302.0,bubblegrunge,"bubblegrunge, indie punk, small room"
Baird,7GdGZWPHxDEu0ppvLoB4GO,45,23139.0,baltimore indie,"baltimore indie, collage pop"
What So Not,4AA8eXtzqh5ykxtafLaPOi,55,307436.0,aussietronica,"aussietronica, brostep, edm, electro house, electronic trap, escape room, vapor twitch"
Mark Ernestus,4PJXLZh1FKCCiNlGy8vrel,9,2647.0,dub techno,dub techno
Taron Egerton,5nwjcZ87CGNRiO98nFKdOD,60,120278.0,hollywood,hollywood
Khujo Goodie,28i3mntNBlXpjstb1nHhkJ,33,5036.0,old school atlanta hip hop,old school atlanta hip hop
Sharlene Hector,5n8KJvIFfPlC0HiDWVxBnX,32,871.0,british soul,british soul
Jamie Woon,1fUMEn4Yk7ZUloozE0fRLL,44,195673.0,british soul,british soul
Bklava,71t5uC7AYxisT7Z55Y2Kqd,39,6478.0,ukg revival,ukg revival
Petite Noir,4dGwtd1FYag1VY1vaR1U8y,31,34003.0,chamber psych,"chamber psych, experimental r&b, south african alternative, south african rock"
Sean Harris,55eVChH35Rs7iAtl1HzflR,5,119.0,classical jazz fusion,classical jazz fusion
Murphy Lee,07W0YfsvHM7Mw7Bq48Mb0A,54,206112.0,dirty south rap,"dirty south rap, st louis rap"
Syd,3jk39CGeaaSO3FPKNx1RUx,64,557506.0,alternative r&b,"alternative r&b, lgbtq+ hip hop"
Midnight Tyrannosaurus,6Z8O8PugLuKyLFVkZLQDRZ,42,93721.0,brostep,"brostep, deathstep, dubstep, riddim dubstep"
Asha Puthli,6XS2GPyMwHEgAn0VspnhMf,31,14992.0,indian jazz,indian jazz
Sugarshack Sessions,5CT2hYT8j5uBMqTyMVp1kI,41,33044.0,reggae rock,reggae rock
Beenie Man,4L3GTE04bW5N7azA9QPhjA,59,482351.0,dancehall,"dancehall, jamaican dancehall, reggae fusion, soca"
Mitsuko Uchida,606pshIhidPHebEaDWSXDe,47,48125.0,classical performance,"classical performance, classical piano, japanese classical performance, japanese classical piano"
Cleveland Orchestra,0jJszR81GjA87jeRq0Jgwz,54,11581.0,american orchestra,"american orchestra, classical performance, orchestra"
Masta Killa,0ME1RawvWt3qOJnYnxVqeh,53,135150.0,east coast hip hop,east coast hip hop
Dreddy Kruger,0Ljv2YoYC1aaFPbBlKvDwI,33,599.0,wu fam,wu fam
Inspectah Deck,4OBbOrkD4geIjOLrICN3wO,64,224457.0,east coast hip hop,east coast hip hop
Ol' Dirty Bastard,50NoVNy9GU1lCrDV8iGpyu,64,992677.0,east coast hip hop,"east coast hip hop, hardcore hip hop, hip hop"
Arcadi Volodos,2DG9aIMzcln3w7SIVGGnmg,50,15917.0,classical piano,"classical piano, russian classical piano"
MED,36zSkwftotDHslP3KUQpew,48,37847.0,alternative hip hop,alternative hip hop
Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,68,1155744.0,contemporary r&b,"contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary"
Eric Krasno,6tQIsqw6DrDfdoPwOrOD6k,38,18668.0,jam band,"jam band, modern funk"
Maarten de Jong,1Rkbc6XIHQ89uq9n1a8kGY,42,12672.0,deep uplifting trance,"deep uplifting trance, dutch trance, progressive trance, tech trance, trance, uplifting trance"
COBRAH,1AHswQqsDNmu1xaE8KpBne,55,115814.0,escape room,"escape room, pink noise"
Avenue,1zmCAD5TrrZxSJ9SJJ0PxE,6,726.0,boston hip hop,boston hip hop
Dutch Rebelle,0XGRjbA5DulwJvccxsr1kp,5,1225.0,boston hip hop,"boston hip hop, escape room"
Gabber Modus Operandi,4z8y2MjTFwLa73dABYP1io,22,13467.0,deconstructed club,"deconstructed club, fluxwork, indonesian experimental, nu gabber"
gabby start,33L1klom7IXmoAP8fjrGm9,38,7008.0,hyperpop,hyperpop
Helios,592TFYwu9Qb0RC1hKDbX2w,44,108978.0,compositional ambient,"compositional ambient, instrumental post-rock, space ambient"
KRANE,2aOoD3zsuYforFcDvUpZoH,33,43749.0,electronic trap,"electronic trap, future bass, traprun, vapor twitch"
Yoshi Flower,0rAt7V95LWbRPvWQFd21il,35,19423.0,detroit indie,detroit indie
Lunice,5I0593TTVPzkanWW8xsTns,29,31318.0,electronic trap,"electronic trap, glitch hop, wonky"
Kelis,0IF46mUS8NXjgHabxk2MCM,63,590072.0,dance pop,"dance pop, hip pop, neo soul, urban contemporary"
Brad Kane,3dAzSJ9lQnJSq5Z0OgDBep,53,11963.0,movie tunes,movie tunes
Xzibit,4tujQJicOnuZRLiBFdp3Ou,64,1933437.0,detroit hip hop,"detroit hip hop, g funk, gangster rap, hardcore hip hop, hip hop, west coast rap"
Method Man,4VmEWwd8y9MCLwexFMdpwt,69,2017117.0,east coast hip hop,"east coast hip hop, hardcore hip hop, hip hop"
Raekwon,2yQf6b8hxahZaT5dHlWaB1,67,574237.0,east coast hip hop,"east coast hip hop, hardcore hip hop"
U-God,0G070wUUUBptmqGEKAAUVx,57,126310.0,hardcore hip hop,"hardcore hip hop, hip hop"
Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,65,851357.0,east coast hip hop,"east coast hip hop, hardcore hip hop"
Yak Gotti,0dvFTsuG02c4cRbcSQ8zE6,50,40363.0,atl trap,atl trap
Andy Mineo,1TMrnxBwZfmfRxsGzkNIHw,58,571165.0,christian hip hop,christian hip hop
JGivens,1Xq1gv1FyECCWgSyTP0dN3,24,23915.0,christian hip hop,"christian hip hop, christian trap"
Ken Page,5AAomuiyEWayklKG3qLv6U,47,1572.0,cabaret,cabaret
Life on Planets,2EtksajEPOMDkyVKMZi1eO,42,16846.0,indie soul,indie soul
Justine Suissa,6UKSvQC8EQZUOKtUaj5uCj,38,3972.0,vocal trance,vocal trance
Casey Veggies,0uFc6StTmJBvdHPZFDkdJy,51,325749.0,underground hip hop,underground hip hop
Joey Purp,1ewyVtTZBqFYWIcepopRhp,48,135914.0,chicago rap,"chicago rap, indie hip hop, underground hip hop"
Paul van Dyk,7wU1naftD3lNq7rNsiDvOR,55,424398.0,german techno,"german techno, trance, uplifting trance"
Mustafa,1zkKkDDra0jlsiJYz57P3P,54,69700.0,chill pop,chill pop
Icona Pop,1VBflYyxBhnDc9uVib98rw,65,721523.0,candy pop,"candy pop, dance pop, electropop, metropopolis, swedish electropop, swedish synthpop"
Jay Robinson,1Jputnig8fuCuihen6n28Z,35,10563.0,bass house,bass house
KUČKA,6JcD2YKEhgimweLpUI0NEw,48,42857.0,electra,electra
will.i.am,085pc2PYOi8bGKj0PNjekA,72,4169145.0,dance pop,"dance pop, pop"
DJ Premier,6GEykX11lQqp92UVOQQCC7,64,260030.0,east coast hip hop,"east coast hip hop, instrumental hip hop, jazz boom bap, turntablism"
Emma Louise,1A96iePIMNFBjLrjXEl718,53,77189.0,australian indie,"australian indie, brisbane indie"
D Double E,6bwkMlweHsBCpI2a0C5nnN,48,103903.0,grime,"grime, uk hip hop"
Carl Craig,17dbJyUCrxh4I7iyUrjaHU,37,84881.0,detroit techno,"detroit techno, microhouse, minimal techno, outsider house, techno"
SUGA,0ebNdVaOfp6N0oZ1guIxM8,65,2834507.0,k-pop,k-pop
KTRL,2D2akNyW7qrfKDa7Bg4Cae,19,5360.0,dark clubbing,dark clubbing
Leah Culver,0KEExJc1NKwmzJxQHbbkts,42,6682.0,pop edm,pop edm
Kompany,7dtX3ykcuyVmts2HQnWgSP,44,74438.0,dubstep,"dubstep, gaming dubstep"
Dennis Brown,0UmBaQJflaHddKtf1lrA6F,49,286832.0,lovers rock,"lovers rock, reggae, roots reggae"
Caroline Polachek,4Ge8xMJNwt6EEXOzVXju9a,60,385715.0,art pop,"art pop, escape room, indie pop, indietronica"
Charli XCX,25uiPmTg16RbhZWAqwLBy5,75,3005205.0,art pop,"art pop, candy pop, metropopolis, pop, uk pop"
Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT,54,477436.0,escape room,"escape room, japanese electropop"
Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,65,1089887.0,alternative r&b,"alternative r&b, scandinavian r&b, swedish soul"
Suga Free,7AjokpCIqf0gHMZJlodw2k,46,390109.0,g funk,"g funk, west coast rap"
Chris Karns,6kX9nrscnZcHzpkxRdcwBY,20,2234.0,turntablism,turntablism
Kurupt,6NyJIFHAePjHR1pFxwisqz,60,694343.0,g funk,"g funk, west coast rap"
Franky Rizardo,2UgphhGSlC9QWgaZWUOCkl,48,45125.0,circuit,"circuit, dutch tech house, house"
Sophia Eris,0p6NrdHl8dQQALGIqVcrjt,21,4310.0,minneapolis indie,minneapolis indie
André 3000,74V3dE1a51skRkdII8y2C6,62,315524.0,atl hip hop,"atl hip hop, dirty south rap, hip hop, southern hip hop"
Integrate,1gZ1X3ws59AXefp76wEFvc,15,3289.0,downtempo bass,downtempo bass
Chip,0tJCNteqwm7LmRZ6KWr8GT,53,342198.0,grime,"grime, instrumental grime, london rap, uk hip hop"
Ghetts,7zJL978NtANOysfGY21ty6,49,195851.0,grime,"grime, uk hip hop"
MC Conrad,7kmajmVOmbPrFWq3uMHJ3M,26,11899.0,atmospheric dnb,"atmospheric dnb, drum and bass"
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,53,400155.0,alternative r&b,"alternative r&b, indie soul"
Nai Barghouti,78XHgIjAv0tqb9hVRUsifg,38,11061.0,palestinian alternative,palestinian alternative
Valora,1vNvn4iArxt8rtXw8LvwBj,30,6919.0,gothic alternative,"gothic alternative, modern hard rock"
Tsu Nami,3jdMkaMs7875drsoUevvyu,28,12200.0,stutter house,stutter house
Daya,6Dd3NScHWwnW6obMFbl1BH,67,1525575.0,alt z,"alt z, pop"
Timo Andres,6rsUydMSborFpWv0JkQgiz,34,2511.0,21st century classical,"21st century classical, contemporary classical piano"
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,67,1549701.0,atl hip hop,"atl hip hop, rap, southern hip hop, trap"
Ladyhawke,5TfnQ0Ai1cEbKY5katFK14,43,168122.0,alternative dance,"alternative dance, metropopolis, neo-synthpop"
Vaults,0TytASn0kOZkCpjYTrXsBt,44,83949.0,vapor pop,vapor pop
Will Swenson,40U2za0zxcfpa1BZIubwtA,25,1484.0,broadway,broadway
kLL sMTH,5vKYp6eOOHPKfb8UX5nUXK,28,17778.0,glitch hop,"glitch hop, psybass"
Jennifer Castle,2RzmnX5DXwcryxwUyREPbK,15,5523.0,canadian folk,canadian folk
J Mascis,1PokjXeIq2zVosXbTEaNlx,32,75948.0,alternative rock,"alternative rock, gbvfi, lo-fi, western mass indie"
Sister Crayon,5Epbm4z0XUwp08se9Yu5x0,19,6435.0,sacramento indie,sacramento indie
Phoebe Ryan,4N874uPqBka1QiCvnCVOtr,53,367564.0,alt z,"alt z, indie poptimism"
Mavis Staples,0cTSCsVx04SSht9V6cpKN0,49,99179.0,black americana,"black americana, soul, southern soul, spirituals"
Shulman,0nLTVC5FExtXgF3RoLh0TH,19,21334.0,downtempo,"downtempo, psychill"
Wales,3IxDETkXytMePFoyf7PYWQ,36,3707.0,vapor pop,vapor pop
Chicago Mass Choir,4M506nGvYT0WhG0kbkGrla,32,114393.0,gospel,"gospel, praise"
FATHERDUDE,2B50tPmaH4o50MqFC7j98Z,31,4272.0,nyc pop,nyc pop
Jackson Browne,5lkiCO9UQ8B23dZ1o0UV4m,60,1294307.0,album rock,"album rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, piano rock, singer-songwriter, soft rock"
Millyz,7dDYME7Y3GoEQotd8gUvQg,50,59087.0,boston hip hop,boston hip hop
SayWeCanFly,6nKQmcReKxJx1vUt9g25j6,43,116004.0,pixie,pixie
Dom Kennedy,3s8alQfNnY0roAHaJh7Xxt,55,596091.0,soul flow,"soul flow, underground hip hop"
VibeSquaD,5lle26yzjJ832LNygnbvPW,26,16910.0,downtempo bass,"downtempo bass, glitch hop"
Osmetic,19j8gKfZMWtmxFGky03CvF,24,1140.0,downtempo bass,downtempo bass
Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,63,1413892.0,conscious hip hop,"conscious hip hop, east coast hip hop, hip hop"
Sound Remedy,1UtzKaSQyctQO8GN8EyzOn,35,50114.0,chillstep,chillstep
Dana Salah,7nQVHZnQGjMyc1HSOQW7GZ,35,9616.0,palestinian alternative,palestinian alternative
Big Narstie,4ITNzglfuGtfHgDu29GIMW,45,69524.0,grime,"grime, uk hip hop"
Jme,4IZLJdhHCqAvT4pjn8TLH5,56,446197.0,grime,"grime, instrumental grime, uk hip hop"
P Money,6WjX4pepHwXa85B9KMk0PY,52,157679.0,game mood,"game mood, grime, uk hip hop"
Ship Wrek,1ic0FHNGIjXZAWH6O6Reif,53,67811.0,stutter house,stutter house
DirtySnatcha,13dsmcZVkb1XlhT6RQYh1n,32,20039.0,dubstep,"dubstep, gaming dubstep, riddim dubstep"
Cody Carpenter,5rJxl4BLLAaFRSNgAz2hSg,49,2894.0,synthwave,synthwave
Shermanology,4Siyzg8kWayQfPQsPSl6JI,55,40039.0,dutch house,dutch house
Fred Wesley,2uE66NiUti6Wpz90SD4eam,43,43536.0,jazz trombone,"jazz trombone, p funk"
